book_id,gutenberg_id,title,pattern
55099,13301,"The New Ideal in Education An Address Given Before the League of the Empire on July 16th, 1916",end_marker
18989,13302,"The Curly-Haired Hen",section1
18440,13305,"Alfgar the Dane or the Second Chronicle of Aescendune A Tale of the Days of Edmund Ironside",section1
48902,13307,"Scattergood Baines",section1
25226,13310,"The Complete Poetical Works of James Russell Lowell",section1
21163,13311,"Three Articles on Metaphor",section1
67118,13314,"Barford Abbey, a Novel: In a Series of Letters",end_marker
62717,13315,"A Prince of Cornwall A Story of Glastonbury and the West in the Days of Ina of Wessex",end_marker
21630,13316,"The Theological Tractates and The Consolation of Philosophy",section1
24938,13317,"Door Holland met pen en camera De Aarde en haar Volken, 1906",section1
20196,13318,Runoelmia,section1
25620,13319,"The Return of Peter Grimm",section1
19698,13320,"Juan Masili o Ang pinuno ng tulisan",section1
26663,13321,"In the Footprints of the Padres",section1
25910,13326,"Van vijf moderne dichters",section1
20632,13327,"Punch, or the London Charivari, Volume 101, Jubilee Issue, July 18, 1891",section1
24469,13328,"Torquato Tasso",section1
21314,13329,"Pélléas and Mélisande; Alladine and Palomides; Home",section1
54136,13330,"The Last Reformation",section1
50835,13331,"Bell's Cathedrals: The Cathedral Church of Chichester (1901) A Short History & Description of Its Fabric with an Account of the Diocese and See",section1
17956,13333,"Correspondence & Conversations of Alexis de Tocqueville with Nassau William Senior from 1834 to 1859, Volume 2",section1
50380,13336,"Clotilde Martory",section1
49368,13338,Lapsia,section1
59391,13341,"Hymns and Spiritual Songs",end_marker
22039,13342,"Robert Browning",section1
28917,13343,"The Rim of the Desert",section1
28065,13344,"The Moral Picture Book",section1
22709,13345,"Vanguards of the Plains: A Romance of the Old Santa Fé Trail",section1
65356,13347,"Wildflowers of the Farm",end_marker
53483,13353,"Four Psalms XXIII. XXXVI. LII. CXXI. Interpreted for practical use",section1
53096,13354,"The Boy Knight: A Tale of the Crusades",section1
14969,13356,"The Captain's Toll-Gate",end_marker
12160,13357,"Cactus Culture for Amateurs Being Descriptions of the Various Cactuses Grown in This Country, With Full and Practical Instructions for Their Successful Cultivation",end_marker
10404,13359,"The Mirror of Literature, Amusement, and Instruction. Volume 14, No. 391, September 26, 1829",section1
52362,13362,"Notes and Queries, Number 38, July 20, 1850",section1
51698,13365,"The Ethics of Drink and Other Social Questions; Or, Joints In Our Social Armour",section1
11685,13368,"Korea's Fight for Freedom",end_marker
14638,13369,"The Lost Ambassador; Or, The Search For The Missing Delora",end_marker
27567,13372,"The Gloved Hand",section1
23445,13373,"Punch, or the London Charivari, Volume 100, June 13, 1891",section1
23818,13374,"Consuelo, Tome 3 (1861)",section1
27004,13375,"The Rival Heirs; being the Third and Last Chronicle of Aescendune",section1
24102,13380,Gabriel,section1
26912,13381,"A General History and Collection of Voyages and Travels — Volume 14",section1
27667,13386,Vechter,section1
23164,13387,"Shakespeare: His Life, Art, And Characters, Volume I. With An Historical Sketch Of The Origin And Growth Of The Drama In England",section1
29112,13388,"The Religious Spirit of the Slavs Three Lectures Given in Lent, 1916",section1
22466,13389,"Notes and Queries, Number 40, August 3, 1850",section1
51792,13391,"Punch, or the London Charivari, Volume 100, June 6, 1891",section1
52265,13396,"Sweetapple Cove",section1
53291,13398,"The Evolution of ""Dodd"" A pedagogical story giving his struggle for the survival of the fittest, tracing his chances, his changes, and how he came out",section1
32614,13402,"The Hindu-Yogi Science of Breath",section1
38011,13403,"English Travellers of the Renaissance",section1
38685,13404,"Tom Tufton's Travels",section1
31756,13405,"The Travels and Adventures of Monsieur Violet in California, Sonora, and Western Texas",section1
2330,13410,"Some Private Views",section1
47331,13412,"The Schoolmaster and Other Stories",section1
43195,13413,"The Party and Other Stories",section1
43765,13414,"Love, and Other Stories",section1
46942,13415,"The Lady with the Dog and Other Stories",section1
6053,13416,"The Darling and Other Stories",end_marker
6749,13418,"The Chorus Girl and Other Stories",end_marker
135,13419,"The Bishop and Other Stories",end_marker
6594,13420,"Across China on Foot",section1
899,13421,"Punch, or the London Charivari, Volume 100, June 27, 1891",section1
41834,13422,"Punch, or the London Charivari, Volume 100, June 20, 1891",section1
48721,13423,"Zarlah the Martian",section1
48055,13424,"Honoring Parents",section1
42690,13425,"Wit Without Money; A Comedy The Works of Francis Beaumont and John Fletcher",section1
69704,13430,"A Librarian's Open Shelf: Essays on Various Subjects",end_marker
36912,13432,"Miss Bretherton",section1
33687,13433,"A Reply to Dr. Lightfoot's Essays, by the Author of ""Supernatural religion""",section1
33123,13434,"Regeneration Being an Account of the Social Work of The Salvation Army in Great Britain",section1
37286,13435,"On the Choice of Books",section1
39197,13440,"Lippincott's Magazine of Popular Literature and Science, Volume 15, No. 85, January, 1875",section1
46175,13441,"The sunny side",section1
8850,13442,"Henry Hudson: A Brief Statement of His Aims and His Achievements",section1
3218,13443,"Scientific American Supplement, No. 795, March 28, 1891",section1
2667,13444,"Searchlights on Health: The Science of Eugenics",section1
45235,13446,"Punch, or the London Charivari, Volume 101, July 18, 1891",section1
39951,13447,"Philosophy and Fun of Algebra",section1
44551,13448,"The Pleasures of Ignorance",section1
41381,13449,"The Plain Man and His Wife",section1
34633,13450,"The Motor Maids in Fair Japan",section1
31330,13451,"Der Mann im Mond Oder der Zug des Herzens ist des Schicksals Stimme, nebst der Kontrovers-Predigt über H. Clauren und den Mann im Mond",section1
31047,13456,"Les deux nigauds",section1
35108,13457,"The Bed-Book of Happiness Being a colligation or assemblage of cheerful writings brought together from many quarters into this one compass for the diversion, distraction, and delight of those who lie abed,—a friend to the invalid, a companion to the sleepless, an excuse to the tired",section1
29291,13458,"Derroteros y viages à la Ciudad Encantada, ó de los Césares. Que se creia existiese en la Cordillera, al sud de Valdivia.",section1
36114,13459,"The Waters of Edera",section1
30366,13460,"How to become like Christ",section1
35644,13461,"Mistress and Maid: A Household Story",section1
36585,13466,"Punch, or the London Charivari, Volume 101, August 1, 1891",section1
29615,13467,"Study of Child Life",section1
34815,13468,"The New Jerusalem",section1
44700,13470,"Bertha, Our Little German Cousin",section1
40631,13471,"Letters of Ulysses S. Grant to his father and his youngest sister, 1857-78",section1
40901,13476,"Experiments with Alternate Currents of High Potential and High Frequency A Lecture Delivered before the Institution of Electrical Engineers, London",section1
44233,13477,"Watts (1817-1904)",section1
40243,13478,"Zézette : moeurs foraines",section1
45671,13479,"Descripción Geografica, Histórica y Estadística de Bolivia, Tomo 1.",section1
41184,13482,"What the Schools Teach and Might Teach",section1
44138,13483,"The Drama",section1
44788,13484,"Essay upon Wit",section1
40343,13485,"An Enquiry Concerning the Principles of Taste, and of the Origin of our Ideas of Beauty, etc.",section1
9004,13489,"The Brochure Series of Architectural Illustration, Vol. 01, No. 01, January 1895 The Gothic Palaces of Venice",section1
36305,13492,"Viajes por Europa y América",section1
29709,13493,"The American Frugal Housewife",section1
30278,13494,"Fables for the Times",section1
35931,13495,"The Mirror of Literature, Amusement, and Instruction. Volume 17, No. 470, January 8, 1831",section1
52982,13502,"Punch, or the London Charivari, Volume 101, August 22, 1891",section1
53542,13505,"The Duel and Other Stories",section1
9865,13508,"Weird Tales from Northern Seas",section1
28186,13512,"Three Voyages for the Discovery of a Northwest Passage from the Atlantic to the Pacific, and Narrative of an Attempt to Reach the North Pole, Volume 1",section1
22826,13513,"Notes and Queries, Number 04, November 24, 1849",section1
21979,13514,"Tales of a Traveller",section1
28844,13515,"Bracebridge Hall, or The Humorists",section1
59319,13517,"In Bohemia with Du Maurier: The First of a Series of Reminiscences",end_marker
61075,13519,"La Tierra de Todos",end_marker
23886,13522,Superseded,section1
27067,13523,"Les Pardaillan — Tome 04 : Fausta Vaincue",section1
27447,13524,"Les Pardaillan — Tome 05 : Pardaillan et Fausta",section1
23323,13525,"Maria Chapdelaine",section1
51630,13533,"The Unfolding Life A Study of Development with Reference to Religious Training",section1
52486,13534,"Past and Present",section1
57863,13535,"Selections from Five English Poets",end_marker
16800,13536,"Notes and Queries, Index of Volume 1, November, 1849-May, 1850 A Medium of Inter-Communication for Literary Men, Artists, Antiquaries, Genealogists, etc.",end_marker
10334,13537,"The Library of Work and Play: Gardening and Farming.",section1
21518,13540,"Notes and Queries, Number 53, November 2, 1850",section1
24831,13541,"The Collected Works of Ambrose Bierce, Volume 01",section1
67005,13542,"Left Tackle Thayer",end_marker
25300,13546,"The Dark House",section1
21245,13547,"The Rocks of Valpré",section1
26296,13548,"Cambridge Essays on Education",section1
19486,13549,"The Art of War",section1
49018,13551,"Notes and Queries, Number 50, October 12, 1850",section1
18556,13553,"The Tidal Wave and Other Stories",section1
18927,13554,"Aftermath Part second of ""A Kentucky Cardinal""",section1
49763,13556,"Behind the Line: A Story of College Life and Football",section1
51203,13558,"Notes and Queries, Number 14, February 2, 1850",section1
54348,13559,"The Backwoods of Canada Being Letters from the Wife of an Emigrant Officer, Illustrative of the Domestic Economy of British America",end_marker
50451,13560,"Nancy MacIntyre: A Tale of the Prairies",section1
17834,13565,"Jaakko Juteini ja hänen kirjallinen toimintansa",section1
54023,13566,"Muuan markkinamies",section1
50729,13567,Clementina,section1
50049,13569,"Tractus de Hermaphrodites; Or, A Treatise of Hermaphrodites",section1
25831,13570,"Sketches of the Covenanters",section1
20557,13571,"Notes and Queries, Index of Volume 2, May-December, 1850 A Medium of Inter-Communication for Literary Men, Artists, Antiquaries, Genealogists, Etc.",section1
19802,13576,"The Poor Gentleman",section1
26775,13577,"The Meadow-Brook Girls Afloat; Or, the Stormy Cruise of the Red Rover",section1
20810,13578,"The Mirror of Literature, Amusement, and Instruction. Volume 13, No. 361, Supplementary Issue (1829)",section1
25008,13579,"Slave Narratives: A Folk History of Slavery in the United States from Interviews with Former Slaves, Volume V, Indiana Narratives",section1
19897,13582,"The Excavations of Roman Baths at Bath",section1
26491,13583,"The Correspondence of Thomas Carlyle and Ralph Waldo Emerson, 1834-1872, Vol. I",section1
26115,13584,"The American Missionary — Volume 42, No. 11, November, 1888",section1
20465,13585,"De profundis",section1
66626,13589,"The Theory of the Theatre, and Other Principles of Dramatic Criticism",end_marker
17743,13591,"Noorwegens Letterkunde in de Negentiende Eeuw",section1
53931,13592,"L'Uscoque",section1
51012,13593,Yksin,section1
50168,13594,"Portraits littéraires, Tome I",section1
18707,13598,"Jim l'indien",section1
36972,13600,"Encyclopaedia Britannica, 11th Edition, ""Andros, Sir Edmund"" to ""Anise"" Volume 2, Part 1, Slice 1",section1
33668,13601,"Expositions of Holy Scripture: Romans Corinthians (To II Corinthians, Chap. V)",section1
74185,13603,"The Hawaiian Romance Of Laieikawai",end_marker
73343,13604,"Thrilling Stories Of The Ocean From Authentic Accounts Of Modern Voyagers And Travellers; Designed For The Entertainment And Instruction Of Young People",end_marker
33190,13606,"A General History and Collection of Voyages and Travels - Volume 18 Historical Sketch of the Progress of Discovery, Navigation, and Commerce, from the Earliest Records to the Beginning of the Nineteenth Century, By William Stevenson",section1
